id,receivetime,sip,sport,dip,dport,category,severity
1883263,2021-09-08 17:04:27,11.181.32.51,80,212.101.31.180,9622,注入攻击,低
1883264,2021-09-08 17:04:28,11.181.32.51,80,212.101.31.180,9628,注入攻击,低
1883265,2021-09-08 17:04:28,11.181.32.49,80,212.101.31.180,9631,注入攻击,低
1883266,2021-09-08 17:04:30,11.181.32.49,80,212.101.31.180,9640,注入攻击,低
1883267,2021-09-08 17:04:30,11.181.32.49,80,212.101.31.180,9642,注入攻击,低
1883268,2021-09-08 17:04:43,123.106.234.186,80,212.101.31.179,53331,跨站脚本攻击,低
1883269,2021-09-08 17:04:43,123.106.234.186,80,212.101.31.179,53333,跨站脚本攻击,低
1883270,2021-09-08 17:04:43,195.229.164.97,35999,212.101.31.198,80,WAF Common Defence,低
1883271,2021-09-08 17:04:44,195.229.164.97,36019,212.101.31.198,80,WAF Common Defence,低
1883272,2021-09-08 17:04:49,114.245.90.68,33346,232.42.166.60,53,关键事件审计,低
1883273,2021-09-08 17:04:59,133.139.40.187,8080,212.101.31.183,63189,跨站脚本攻击,低
1883274,2021-09-08 17:05:10,195.181.154.3,52318,212.101.31.186,53,关键事件审计,低
1883275,2021-09-08 17:05:11,127.35.96.210,80,232.42.166.59,62455,跨站脚本攻击,低
1883276,2021-09-08 17:05:15,138.15.220.97,59960,212.101.31.237,53,关键事件审计,低
1883277,2021-09-08 17:05:29,114.245.90.68,42499,232.42.166.49,53,关键事件审计,低
1883384,2021-09-08 16:14:33,127.35.96.208,80,212.101.31.179,4355,跨站脚本攻击,低
1883385,2021-09-08 16:14:43,220.15.129.145,80,232.42.166.54,55334,WEB后门,中
1883386,2021-09-08 16:14:48,11.181.32.56,80,212.101.31.180,3258,注入攻击,低
1883387,2021-09-08 16:14:49,11.181.32.56,80,212.101.31.180,3259,注入攻击,低
1883388,2021-09-08 16:14:49,11.181.32.56,80,212.101.31.180,3261,注入攻击,低
1883389,2021-09-08 16:14:49,11.181.32.56,80,212.101.31.180,3262,注入攻击,低
1883390,2021-09-08 16:14:59,114.245.90.68,59459,212.101.31.205,53,关键事件审计,低
1883391,2021-09-08 16:15:03,11.181.32.56,80,212.101.31.180,3286,注入攻击,低
1883392,2021-09-08 16:15:05,11.181.32.56,80,212.101.31.180,3300,注入攻击,低
1883393,2021-09-08 16:15:05,11.181.32.56,80,212.101.31.180,3301,注入攻击,低
1883394,2021-09-08 16:15:06,127.35.96.210,80,232.42.166.59,60698,跨站脚本攻击,低
1883395,2021-09-08 16:15:07,11.181.32.56,80,212.101.31.180,3319,注入攻击,低
1883396,2021-09-08 16:15:17,114.245.90.68,35940,212.101.31.197,53,关键事件审计,低
1883398,2021-09-08 16:15:44,114.245.90.68,57512,212.101.31.175,53,关键事件审计,低
1883399,2021-09-08 16:15:52,229.145.229.7,19110,212.101.31.208,80,Info leakage,高
1883400,2021-09-08 16:15:54,127.35.96.208,80,232.42.166.75,41044,跨站脚本攻击,低
1883401,2021-09-08 16:15:59,127.35.96.208,80,232.42.166.75,9403,跨站脚本攻击,低
1883402,2021-09-08 16:16:06,132.225.117.125,80,212.101.31.183,63337,跨站脚本攻击,低
1883403,2021-09-08 16:16:08,11.181.32.56,80,212.101.31.180,3427,注入攻击,低
1883404,2021-09-08 16:16:08,11.181.32.56,80,212.101.31.180,3428,注入攻击,低
1883405,2021-09-08 16:16:09,11.181.32.56,80,212.101.31.180,3429,注入攻击,低
1883406,2021-09-08 16:16:09,11.181.32.56,80,212.101.31.180,3430,注入攻击,低
1883407,2021-09-08 16:16:09,11.181.32.56,80,212.101.31.180,3431,注入攻击,低
1883408,2021-09-08 16:16:16,220.15.129.145,80,232.42.166.54,55374,WEB后门,中
1883409,2021-09-08 16:16:23,127.35.96.208,80,212.101.31.179,54145,跨站脚本攻击,低
1883410,2021-09-08 16:16:24,11.181.32.56,80,212.101.31.180,3453,注入攻击,低
1883411,2021-09-08 16:16:24,132.225.117.125,80,232.42.166.63,52833,跨站脚本攻击,低
1883412,2021-09-08 16:16:25,11.181.32.56,80,212.101.31.180,3463,注入攻击,低
1883413,2021-09-08 16:16:26,11.181.32.56,80,212.101.31.180,3464,注入攻击,低
1883414,2021-09-08 16:16:27,11.181.32.56,80,212.101.31.180,3469,注入攻击,低
1883415,2021-09-08 16:16:37,127.35.96.208,80,232.42.166.53,52575,跨站脚本攻击,低
1883416,2021-09-08 16:16:42,49.173.251.152,25245,212.101.31.195,80,Info leakage,高
1883417,2021-09-08 16:16:45,133.140.92.206,32693,212.101.31.208,80,Info leakage,高
1883418,2021-09-08 16:16:45,133.140.92.206,32694,212.101.31.208,80,Info leakage,高
1883419,2021-09-08 16:16:45,133.140.92.206,32695,212.101.31.208,80,Info leakage,高
1883420,2021-09-08 16:16:45,133.140.92.206,32696,212.101.31.208,80,Info leakage,高
1883421,2021-09-08 16:16:49,44.108.232.192,80,212.101.31.183,49206,跨站脚本攻击,低
1883422,2021-09-08 16:16:54,52.203.157.173,80,212.101.31.177,49910,注入攻击,低
1883423,2021-09-08 16:16:54,233.105.22.186,43255,212.101.31.208,80,Info leakage,高
1883424,2021-09-08 16:17:00,44.108.232.192,80,212.101.31.183,50983,跨站脚本攻击,低
1883425,2021-09-08 16:17:08,123.141.160.24,60052,212.101.31.208,80,Info leakage,高
1883426,2021-09-08 16:17:08,123.141.160.24,60053,212.101.31.208,80,Info leakage,高
1883427,2021-09-08 16:17:08,123.141.160.24,60051,212.101.31.208,80,Info leakage,高
1883428,2021-09-08 16:17:08,123.141.160.24,60049,212.101.31.208,80,Info leakage,高
1883429,2021-09-08 16:17:08,123.141.160.24,60050,212.101.31.208,80,Info leakage,高
1883430,2021-09-08 16:17:09,127.35.96.208,80,212.101.31.179,51217,跨站脚本攻击,低
1883431,2021-09-08 16:17:10,123.141.110.198,42082,212.101.31.208,80,Info leakage,高
1883432,2021-09-08 16:17:26,127.35.96.210,80,232.42.166.53,62244,跨站脚本攻击,低
1883433,2021-09-08 16:17:28,134.116.65.178,52003,212.101.31.204,80,Info leakage,高
1883434,2021-09-08 16:17:29,11.181.32.54,80,212.101.31.180,3575,注入攻击,低
1883435,2021-09-08 16:17:29,11.181.32.54,80,212.101.31.180,3577,注入攻击,低
1883436,2021-09-08 16:17:30,11.181.32.54,80,212.101.31.180,3578,注入攻击,低
1883437,2021-09-08 16:17:30,11.181.32.54,80,212.101.31.180,3579,注入攻击,低
1883438,2021-09-08 16:17:30,11.181.32.54,80,212.101.31.180,3580,注入攻击,低
1883439,2021-09-08 16:17:33,127.35.96.210,80,212.101.31.178,50267,跨站脚本攻击,低
1883440,2021-09-08 16:17:45,11.181.32.54,80,212.101.31.180,3610,注入攻击,低
1883441,2021-09-08 16:17:48,11.181.32.54,80,212.101.31.180,3618,注入攻击,低
1883442,2021-09-08 16:17:48,11.181.32.54,80,212.101.31.180,3624,注入攻击,低
1883443,2021-09-08 16:17:49,11.181.32.54,80,212.101.31.180,3626,注入攻击,低
1883444,2021-09-08 16:17:52,24.1.55.63,80,232.42.166.58,3739,跨站脚本攻击,低
1883445,2021-09-08 16:18:18,127.35.96.214,80,212.101.31.179,61938,跨站脚本攻击,低
1883446,2021-09-08 16:18:19,114.245.90.68,41420,212.101.31.229,53,关键事件审计,低
1883447,2021-09-08 16:18:24,127.137.98.74,17102,212.101.31.204,80,Info leakage,高
1883448,2021-09-08 16:18:37,127.35.96.214,80,232.42.166.73,50654,跨站脚本攻击,低
1883449,2021-09-08 16:18:50,11.181.32.54,80,212.101.31.180,3730,注入攻击,低
1883450,2021-09-08 16:18:50,11.181.32.54,80,212.101.31.180,3732,注入攻击,低
1883451,2021-09-08 16:18:51,11.181.32.54,80,212.101.31.180,3733,注入攻击,低
1883452,2021-09-08 16:18:51,11.181.32.54,80,212.101.31.180,3735,注入攻击,低
1883453,2021-09-08 16:18:52,127.35.96.214,80,212.101.31.183,58775,跨站脚本攻击,低
1883454,2021-09-08 16:19:01,114.245.90.68,34486,212.101.31.175,53,关键事件审计,低
1883455,2021-09-08 16:19:01,127.35.96.208,80,212.101.31.178,52527,跨站脚本攻击,低
1883456,2021-09-08 16:19:04,11.181.32.54,80,212.101.31.180,3756,注入攻击,低
1883457,2021-09-08 16:19:05,11.181.32.54,80,212.101.31.180,3761,注入攻击,低
1883458,2021-09-08 16:19:05,11.181.32.54,80,212.101.31.180,3762,注入攻击,低
1883459,2021-09-08 16:19:06,11.181.32.54,80,212.101.31.180,3768,注入攻击,低
1883460,2021-09-08 16:19:07,11.181.32.54,80,212.101.31.180,3784,注入攻击,低
1883461,2021-09-08 16:19:09,127.35.96.208,80,232.42.166.70,53005,跨站脚本攻击,低
1883462,2021-09-08 16:19:13,71.186.210.77,25282,212.101.31.204,80,Info leakage,高
1883463,2021-09-08 16:19:15,44.108.232.192,80,212.101.31.183,49206,跨站脚本攻击,低
1883464,2021-09-08 16:19:18,114.245.90.68,54563,212.101.31.211,53,关键事件审计,低
1883466,2021-09-08 16:19:34,46.43.108.8,28564,212.101.31.204,80,Info leakage,高
1883467,2021-09-08 15:59:18,11.181.32.51,80,232.42.166.67,64511,注入攻击,低
1883468,2021-09-08 15:59:18,11.181.32.54,80,232.42.166.67,64509,注入攻击,低
1883469,2021-09-08 15:59:20,11.181.32.52,80,232.42.166.67,64518,注入攻击,低
1883470,2021-09-08 15:59:20,11.181.32.50,80,232.42.166.67,64519,注入攻击,低
1883471,2021-09-08 15:59:21,11.181.32.55,80,232.42.166.67,64521,注入攻击,低
1883472,2021-09-08 15:59:22,11.181.32.53,80,232.42.166.67,64527,注入攻击,低
1883473,2021-09-08 15:59:24,116.76.91.186,80,232.42.166.59,55589,跨站脚本攻击,低
1883474,2021-09-08 15:59:24,114.245.90.68,48621,212.101.31.202,53,关键事件审计,低
1883475,2021-09-08 15:59:33,127.35.96.210,80,212.101.31.179,52072,跨站脚本攻击,低
1883477,2021-09-08 15:59:38,127.35.96.208,80,212.101.31.179,52688,跨站脚本攻击,低
1883478,2021-09-08 15:59:40,121.20.58.39,2741,212.101.31.204,80,Info leakage,高
1883479,2021-09-08 15:59:56,44.93.123.130,80,212.101.31.180,61496,跨站脚本攻击,低
1883480,2021-09-08 15:59:58,127.35.96.208,80,212.101.31.177,60835,跨站脚本攻击,低
1883481,2021-09-08 16:00:03,44.93.123.130,80,212.101.31.180,61510,跨站脚本攻击,低
1883482,2021-09-08 16:00:03,44.93.123.130,80,212.101.31.180,61532,跨站脚本攻击,低
1883483,2021-09-08 16:00:08,11.181.32.53,80,212.101.31.180,32139,注入攻击,低
1883484,2021-09-08 16:00:09,11.181.32.53,80,212.101.31.180,32140,注入攻击,低
1883485,2021-09-08 16:00:09,11.181.32.53,80,212.101.31.180,32141,注入攻击,低
1883486,2021-09-08 16:00:09,11.181.32.53,80,212.101.31.180,32142,注入攻击,低
1883487,2021-09-08 16:00:09,11.181.32.53,80,212.101.31.180,32143,注入攻击,低
1883488,2021-09-08 16:00:16,44.93.123.130,80,212.101.31.180,61578,跨站脚本攻击,低
1883489,2021-09-08 16:00:17,44.93.123.130,80,212.101.31.180,61606,跨站脚本攻击,低
1883490,2021-09-08 16:00:18,44.93.123.130,80,212.101.31.180,61610,跨站脚本攻击,低
1883491,2021-09-08 16:00:20,44.93.123.130,80,212.101.31.180,61626,跨站脚本攻击,低
1883492,2021-09-08 16:00:22,11.181.32.55,80,212.101.31.180,32156,注入攻击,低
1883493,2021-09-08 16:00:23,11.181.32.55,80,212.101.31.180,32158,注入攻击,低
1883494,2021-09-08 16:00:24,11.181.32.53,80,212.101.31.180,32161,注入攻击,低
1883495,2021-09-08 16:00:24,116.76.91.186,80,232.42.166.59,55596,跨站脚本攻击,低
1883496,2021-09-08 16:00:24,11.181.32.53,80,212.101.31.180,32163,注入攻击,低
1883497,2021-09-08 16:00:39,44.93.123.130,80,212.101.31.180,61728,跨站脚本攻击,低
1883498,2021-09-08 16:00:40,44.93.123.130,80,212.101.31.180,61750,跨站脚本攻击,低
1883499,2021-09-08 16:00:40,44.93.123.130,80,212.101.31.180,61742,跨站脚本攻击,低
1883500,2021-09-08 16:00:49,116.76.91.186,80,232.42.166.59,55602,跨站脚本攻击,低
1883501,2021-09-08 16:00:50,116.76.91.186,80,232.42.166.59,55605,跨站脚本攻击,低
1883502,2021-09-08 16:00:51,116.76.91.186,80,232.42.166.59,55607,跨站脚本攻击,低
1883503,2021-09-08 16:00:52,116.76.91.186,80,232.42.166.59,55609,跨站脚本攻击,低
1883504,2021-09-08 16:00:52,116.76.91.186,80,232.42.166.59,55612,跨站脚本攻击,低
1883505,2021-09-08 16:00:56,116.76.91.186,80,232.42.166.59,55614,跨站脚本攻击,低
1883506,2021-09-08 16:00:57,116.76.91.186,80,232.42.166.59,55615,跨站脚本攻击,低
1883507,2021-09-08 16:00:57,116.76.91.186,80,232.42.166.59,55617,跨站脚本攻击,低
1883508,2021-09-08 16:00:58,116.76.91.186,80,232.42.166.59,55618,跨站脚本攻击,低
1883509,2021-09-08 16:00:58,116.76.91.186,80,232.42.166.59,55619,跨站脚本攻击,低
1883510,2021-09-08 16:01:00,116.76.91.186,80,232.42.166.59,55620,跨站脚本攻击,低
1883511,2021-09-08 16:01:02,116.76.91.186,80,232.42.166.59,55622,跨站脚本攻击,低
1883512,2021-09-08 16:01:02,116.76.91.186,80,232.42.166.59,55624,跨站脚本攻击,低
1883513,2021-09-08 16:01:04,127.35.96.208,80,232.42.166.57,20893,跨站脚本攻击,低
1883514,2021-09-08 16:01:07,116.76.91.186,80,232.42.166.59,55625,跨站脚本攻击,低
1883515,2021-09-08 16:01:07,116.76.91.186,80,232.42.166.59,55627,跨站脚本攻击,低
1883516,2021-09-08 16:01:07,44.93.123.130,80,212.101.31.180,61799,跨站脚本攻击,低
1883517,2021-09-08 16:01:08,116.76.91.186,80,232.42.166.59,55628,跨站脚本攻击,低
1883518,2021-09-08 16:01:09,116.76.91.186,80,232.42.166.59,55629,跨站脚本攻击,低
1883519,2021-09-08 16:01:09,116.76.91.186,80,232.42.166.59,55630,跨站脚本攻击,低
1883520,2021-09-08 16:01:09,116.76.91.186,80,232.42.166.59,55631,跨站脚本攻击,低
1883521,2021-09-08 16:01:11,116.76.91.186,80,232.42.166.59,55632,跨站脚本攻击,低
1883522,2021-09-08 16:01:13,124.243.5.67,38653,212.101.31.204,80,WAF Common Defence,高
1883523,2021-09-08 16:01:16,116.76.91.186,80,232.42.166.59,55635,跨站脚本攻击,低
1883524,2021-09-08 16:01:20,116.76.91.186,80,232.42.166.59,55637,跨站脚本攻击,低
1883525,2021-09-08 16:01:21,127.24.42.58,18126,212.101.31.208,80,Info leakage,高
1883526,2021-09-08 16:01:22,116.76.91.186,80,232.42.166.59,55639,跨站脚本攻击,低
1883527,2021-09-08 16:01:26,11.181.32.53,80,212.101.31.180,1571,注入攻击,低
1883528,2021-09-08 16:01:26,11.181.32.53,80,212.101.31.180,1572,注入攻击,低
1883529,2021-09-08 16:01:26,11.181.32.53,80,212.101.31.180,1573,注入攻击,低
1883530,2021-09-08 16:01:26,11.181.32.53,80,212.101.31.180,1574,注入攻击,低
1883531,2021-09-08 16:01:26,11.181.32.53,80,212.101.31.180,1575,注入攻击,低
1883532,2021-09-08 16:01:28,111.201.83.125,53256,212.101.31.198,80,Info leakage,高
1883533,2021-09-08 16:01:28,111.201.83.125,53258,212.101.31.198,80,Info leakage,高
1883534,2021-09-08 16:01:31,116.76.91.186,80,232.42.166.59,55641,跨站脚本攻击,低
1883535,2021-09-08 16:01:35,116.76.91.186,80,232.42.166.59,55643,跨站脚本攻击,低
1883536,2021-09-08 16:01:36,116.76.91.186,80,232.42.166.59,55645,跨站脚本攻击,低
1883537,2021-09-08 16:01:38,233.105.213.124,47280,212.101.31.208,80,Info leakage,高
1883538,2021-09-08 16:01:38,116.76.91.186,80,232.42.166.59,55646,跨站脚本攻击,低
1883539,2021-09-08 16:01:41,11.181.32.55,80,212.101.31.180,1607,注入攻击,低
1883540,2021-09-08 16:01:41,127.35.96.214,80,212.101.31.177,61686,跨站脚本攻击,低
1883541,2021-09-08 16:01:41,124.243.5.67,39767,212.101.31.190,80,注入攻击,低
1883542,2021-09-08 16:01:41,124.243.5.67,39768,212.101.31.190,80,命令执行,低
1883543,2021-09-08 16:01:41,116.76.91.186,80,232.42.166.59,55648,跨站脚本攻击,低
1883544,2021-09-08 16:01:42,11.181.32.55,80,212.101.31.180,1612,注入攻击,低
1883545,2021-09-08 16:01:42,124.243.5.67,39770,212.101.31.190,80,命令执行,低
1883546,2021-09-08 16:01:42,11.181.32.53,80,212.101.31.180,1613,注入攻击,低
1883547,2021-09-08 16:01:42,124.243.5.67,39769,212.101.31.190,80,命令执行,低
1883548,2021-09-08 16:01:42,124.243.5.67,39772,212.101.31.190,80,命令执行,低
1883549,2021-09-08 16:01:42,154.49.43.140,80,212.101.31.183,49236,跨站脚本攻击,低
1883550,2021-09-08 16:01:42,124.243.5.67,39992,212.101.31.190,80,命令执行,低
1883551,2021-09-08 16:01:42,124.243.5.67,39774,212.101.31.190,80,WEB扫描探测,低
1883552,2021-09-08 16:01:42,116.76.91.186,80,232.42.166.59,55650,跨站脚本攻击,低
1883553,2021-09-08 16:01:42,11.181.32.53,80,212.101.31.180,1619,注入攻击,低
1883554,2021-09-08 16:01:43,124.243.5.67,39773,212.101.31.190,80,命令执行,低
1883555,2021-09-08 16:01:43,11.181.32.53,80,212.101.31.180,1621,注入攻击,低
1883556,2021-09-08 16:01:43,124.243.5.67,39994,212.101.31.190,80,命令执行,低
1883557,2021-09-08 16:01:43,124.243.5.67,39995,212.101.31.190,80,WEB扫描探测,低
1883558,2021-09-08 16:01:43,116.76.91.186,80,232.42.166.59,55651,跨站脚本攻击,低
1883559,2021-09-08 16:01:43,124.243.5.67,39993,212.101.31.190,80,命令执行,低
1883560,2021-09-08 16:01:43,124.243.5.67,40001,212.101.31.190,80,WEB扫描探测,低
1883561,2021-09-08 16:01:43,124.243.5.67,40000,212.101.31.190,80,Info leakage,高
1883562,2021-09-08 16:01:43,124.243.5.67,40002,212.101.31.190,80,Info leakage,高
1883563,2021-09-08 16:01:43,124.243.5.67,39998,212.101.31.190,80,命令执行,低
1883564,2021-09-08 16:01:43,124.243.5.67,40003,212.101.31.190,80,Info leakage,高
1883565,2021-09-08 16:01:43,124.243.5.67,40004,212.101.31.190,80,命令执行,低
1883566,2021-09-08 16:01:44,124.243.5.67,40005,212.101.31.190,80,Info leakage,高
1883567,2021-09-08 16:01:44,124.243.5.67,40010,212.101.31.190,80,WEB扫描探测,低
1883568,2021-09-08 16:01:44,124.243.5.67,40008,212.101.31.190,80,Info leakage,高
1883569,2021-09-08 16:01:44,124.243.5.67,40011,212.101.31.190,80,Info leakage,高
1883570,2021-09-08 16:01:44,124.243.5.67,40007,212.101.31.190,80,命令执行,低
1883571,2021-09-08 16:01:44,124.243.5.67,40009,212.101.31.190,80,注入攻击,低
1883572,2021-09-08 16:01:44,124.243.5.67,40012,212.101.31.190,80,Info leakage,高
1883573,2021-09-08 16:01:44,124.243.5.67,40017,212.101.31.190,80,注入攻击,低
1883574,2021-09-08 16:01:44,124.243.5.67,40013,212.101.31.190,80,命令执行,低
1883575,2021-09-08 16:01:44,124.243.5.67,40019,212.101.31.190,80,Info leakage,高
1883576,2021-09-08 16:01:44,124.243.5.67,40016,212.101.31.190,80,WEB扫描探测,低
1883577,2021-09-08 16:01:44,124.243.5.67,40018,212.101.31.190,80,注入攻击,低
1883578,2021-09-08 16:01:45,231.12.31.213,1025,212.101.31.204,80,Info leakage,高
1883579,2021-09-08 16:01:45,116.76.91.186,80,232.42.166.59,55652,跨站脚本攻击,低
1883580,2021-09-08 16:01:45,124.243.5.67,40022,212.101.31.190,80,Info leakage,高
1883581,2021-09-08 16:01:45,116.76.91.186,80,232.42.166.59,55654,跨站脚本攻击,低
1883582,2021-09-08 16:01:45,124.243.5.67,40021,212.101.31.190,80,命令执行,低
1883583,2021-09-08 16:01:46,124.243.5.67,40020,212.101.31.190,80,注入攻击,低
1883584,2021-09-08 16:01:47,124.243.5.67,40240,212.101.31.190,80,Info leakage,高
1883585,2021-09-08 16:01:47,116.76.91.186,80,232.42.166.59,55655,跨站脚本攻击,低
1883586,2021-09-08 16:01:47,124.243.5.67,9161,212.101.31.208,80,WAF Common Defence,高
1883587,2021-09-08 16:01:47,124.243.5.67,40241,212.101.31.190,80,主机漏洞利用,高
1883588,2021-09-08 16:01:48,124.243.5.67,40244,212.101.31.190,80,WEB扫描探测,低
1883589,2021-09-08 16:01:48,124.243.5.67,40243,212.101.31.190,80,主机漏洞利用,高
1883590,2021-09-08 16:01:48,124.243.5.67,40242,212.101.31.190,80,注入攻击,低
1883591,2021-09-08 16:01:48,124.243.5.67,40247,212.101.31.190,80,WAF Common Defence,低
1883592,2021-09-08 16:01:48,124.243.5.67,40246,212.101.31.190,80,WEB扫描探测,低
1883593,2021-09-08 16:01:48,124.243.5.67,40248,212.101.31.190,80,注入攻击,低
1883594,2021-09-08 16:01:48,124.243.5.67,40249,212.101.31.190,80,Info leakage,高
1883595,2021-09-08 16:01:48,124.243.5.67,40250,212.101.31.190,80,主机漏洞利用,高
1883596,2021-09-08 16:01:49,116.76.91.186,80,232.42.166.59,55657,跨站脚本攻击,低
1883597,2021-09-08 16:01:49,124.243.5.67,40245,212.101.31.190,80,命令执行,高
1883598,2021-09-08 16:01:49,116.76.91.186,80,232.42.166.59,55659,跨站脚本攻击,低
1883599,2021-09-08 16:01:49,124.243.5.67,40256,212.101.31.190,80,命令执行,高
1883600,2021-09-08 16:01:49,124.243.5.67,40259,212.101.31.190,80,文件目录攻击,低
1883601,2021-09-08 16:01:49,124.243.5.67,40261,212.101.31.190,80,命令执行,高
1883602,2021-09-08 16:01:50,124.243.5.67,40260,212.101.31.190,80,命令执行,高
